x_RepliconName	RepliconAccession	Start	Stop	Strand	GeneID	sce_ORFid	Locus	LocusTag	ProteinProduct	Length	ProteinName	oldGeneId	replacingGeneIds	replacingSceORFs
4	AP012216.1	1232769	1233314	-	-	YPL211W	NIP7	KLMA_40546	BAO40570.1	181	60S ribosome subunit biogenesis protein NIP7			
4	AP012216.1	1233851	1235470	+	-	YPL212C	PUS1	KLMA_40547	BAO40571.1	539	tRNA pseudouridine synthase 1			
4	AP012216.1	1235843	1237150	+	-	YGL129C	RSM23	KLMA_40548	BAO40572.1	435	37S ribosomal protein S23			
4	AP012216.1	1237300	1238721	-	-	YGL130W	CEG1	KLMA_40549	BAO40573.1	473	mRNA-capping enzyme subunit alpha			
4	AP012216.1	1239155	1243696	+	-	YGL131C	SNT2	KLMA_40550	BAO40574.1	1513	SANT domain-containing protein 2			
4	AP012216.1	1243758	1244480	-	-	YPL213W	LEA1	KLMA_40551	BAO40575.1	240	U2 small nuclear ribonucleoprotein A\'			
4	AP012216.1	1244861	1246417	+	-	YPL214C	THI6	KLMA_40552	BAO40576.1	518	thiamine biosynthetic bifunctional enzyme	gi_574142784_dbj_BAO40576.1_	THI6_KLMA_40552	YPL214C
4	AP012216.1	1246624	1247592	-	-	YPL215W	CBP3	KLMA_40553	BAO40577.1	322	protein CBP3			
4	AP012216.1	1247978	1251628	-	-	YGL133W	ITC1	KLMA_40554	BAO40578.1	1216	imitation switch two complex protein 1			
4	AP012216.1	1252205	1255723	+	-	YPL217C	BMS1	KLMA_40555	BAO40579.1	1172	ribosome biogenesis protein BMS1			
4	AP012216.1	1255858	1256430	-	-	YPL218W	SAR1	KLMA_40556	BAO40580.1	190	small COPII coat GTPase SAR1	gi_574142788_dbj_BAO40580.1_	SAR1_KLMA_40556	YPL218W
4	AP012216.1	1256896	1258383	-	-		-	KLMA_40557	BAO40581.1	495	PHO85 cyclin-8			
4	AP012216.1	1259129	1259782	-	-	YLR029C	RPL10A	KLMA_40558	BAO40582.1	217	60S ribosomal protein L10a			
4	AP012216.1	1260394	1261266	+	-	YGL136C	MRM2	KLMA_40559	BAO40583.1	290	ribosomal RNA methyltransferase MRM2			
4	AP012216.1	1261467	1264335	-	-	YGL137W	SEC27	KLMA_40560	BAO40584.1	887	coatomer subunit beta\'			
4	AP012216.1	1264743	1265978	+	-		-	KLMA_40561	BAO40585.1	411	hypothetical protein KLMA_40561			
4	AP012216.1	1266089	1268464	-	-	YPL221W	FLC1	KLMA_40562	BAO40586.1	791	flavin carrier protein 1	gi_574142794_dbj_BAO40586.1_	FLC1_KLMA_40562	YPL221W
4	AP012216.1	1269285	1272299	-	-		-	KLMA_40563	BAO40587.1	1004	ATP-dependent protease La			
4	AP012216.1	1272662	1273759	-	-		-	KLMA_40564	BAO40588.1	365	hypothetical protein KLMA_40564			
4	AP012216.1	1274094	1276106	-	-	YPL222W	FMP40	KLMA_40565	BAO40589.1	670	UPF0061 protein FMP40			
4	AP012216.1	1276951	1279719	+	-	YML034W	SRC1	KLMA_40566	BAO40590.1	843	src1p			
4	AP012216.1	1281186	1290914	-	-	YDR457W	TOM1	KLMA_40567	BAO40591.1	3242	probable E3 ubiquitin-protein ligase TOM1			
4	AP012216.1	1291477	1292814	-	-	YML032C	RAD52	KLMA_40568	BAO40592.1	445	DNA repair and recombination protein RAD52			
4	AP012216.1	1293793	1295622	+	-	YML031W	NDC1	KLMA_40569	BAO40593.1	609	nucleoporin NDC1	gi_574142801_dbj_BAO40593.1_	NDC1_KLMA_40569	YML031W
4	AP012216.1	1295933	1297756	-	-	YDR456W	NHX1	KLMA_40570	BAO40594.1	607	endosomal/prevacuolar sodium/hydrogen exchanger			
4	AP012216.1	1298378	1298941	+	-	YDR454C	GUK1	KLMA_40571	BAO40595.1	187	guanylate kinase	gi_574142803_dbj_BAO40595.1_	GUK1_KLMA_40571	YDR454C
4	AP012216.1	1299282	1299761	+	-	YML030W	RCF1	KLMA_40572	BAO40596.1	159	HIG1 domain-containing protein YML030W			
4	AP012216.1	1300138	1302684	+	-	YML029W	USA1	KLMA_40573	BAO40597.1	848	U1 SNP1-associating protein 1	gi_574142805_dbj_BAO40597.1_	USA1_KLMA_40573	YML029W
4	AP012216.1	1303433	1304026	+	-	YML028W	TSA1	KLMA_40574	BAO40598.1	197	peroxiredoxin TSA1	gi_574142806_dbj_BAO40598.1_	TSA1_KLMA_40574	YML028W
4	AP012216.1	1304370	1306451	-	-	YDR452W	PPN1	KLMA_40575	BAO40599.1	693	endopolyphosphatase			
4	AP012216.1	1307882	1309291	+	-	YML027W	YOX1	KLMA_40576	BAO40600.1	469	homeobox protein YOX1			
4	AP012216.1	1309716	1310620	-	-		rps13	KLMA_40577	BAO40601.1	146	40S ribosomal protein S18			
4	AP012216.1	1311374	1312168	-	-	YML025C	YML6	KLMA_40578	BAO40602.1	264	54S ribosomal protein YmL6			
4	AP012216.1	1312786	1314138	+	-	YDR449C	UTP6	KLMA_40579	BAO40603.1	450	U3 small nucleolar RNA-associated protein 6			
4	AP012216.1	1314220	1315527	-	-	YDR448W	ADA2	KLMA_40580	BAO40604.1	435	transcriptional adapter 2			
4	AP012216.1	1316608	1317195	+	-	YML024W	RPS17A	KLMA_40581	BAO40605.2	136	40S ribosomal protein S17-B			
4	AP012216.1	1317372	1318325	-	-		-	KLMA_40582	BAO40606.1	317	hypothetical protein KLMA_40582			
4	AP012216.1	1319416	1321116	+	-	YDL174C	DLD1	KLMA_40583	BAO40607.1	566	D-lactate dehydrogenase	gi_574142815_dbj_BAO40607.1_	DLD1_KLMA_40583	YDL174C
4	AP012216.1	1321238	1323148	-	-		-	KLMA_40584	BAO40608.1	636	putative lipase YDR444W			
4	AP012216.1	1323457	1327647	+	-	YDR443C	SSN2	KLMA_40585	BAO40609.1	1396	mediator of RNA polymerase II transcription subunit 13			
4	AP012216.1	1327655	1329184	-	-	YML023C	NSE5	KLMA_40586	BAO40610.1	509	non-structural maintenance of chromosome element 5			
4	AP012216.1	1329551	1330093	+	-	YML022W	APT1	KLMA_40587	BAO40611.1	180	adenine phosphoribosyltransferase	gi_574142819_dbj_BAO40611.1_	APT1_KLMA_40587	YML022W
4	AP012216.1	1330307	1332040	-	-	YDR440W	DOT1	KLMA_40588	BAO40612.1	577	histone-lysine N-methyltransferase	gi_574142820_dbj_BAO40612.1_	DOT1_KLMA_40588	YDR440W
4	AP012216.1	1332272	1333318	-	-	YML021C	UNG1	KLMA_40589	BAO40613.1	348	uracil-DNA glycosylase			
4	AP012216.1	1333765	1335690	+	-		-	KLMA_40590	BAO40614.1	641	uncharacterized protein YML020W			
4	AP012216.1	1335825	1336523	-	-		-	KLMA_40591	BAO40615.1	232	hypothetical protein KLMA_40591			
4	AP012216.1	1336857	1337852	+	-	YML019W	OST6	KLMA_40592	BAO40616.1	331	dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit OST6	gi_574142824_dbj_BAO40616.1_	OST6_KLMA_40592	YML019W
4	AP012216.1	1338075	1339280	-	-		-	KLMA_40593	BAO40617.1	401	uncharacterized vacuolar membrane protein YML018C	gi_574142825_dbj_BAO40617.1_	KLMA_40593	KLMA_40593
4	AP012216.1	1340375	1342096	+	-	YML017W	PSP2	KLMA_40594	BAO40618.1	573	protein PSP2			
4	AP012216.1	1342744	1343169	-	-	YDR437W	GPI19	KLMA_40595	BAO40619.1	141	phosphatidylinositol N-acetylglucosaminyltransferase subunit GPI19			
4	AP012216.1	1343878	1345902	-	-	YML016C	PPZ1	KLMA_40596	BAO40620.1	674	serine/threonine-protein phosphatase PP-Z1			
4	AP012216.1	1346627	1347625	+	-	YDR435C	PPM1	KLMA_40597	BAO40621.1	332	leucine carboxyl methyltransferase 1			
4	AP012216.1	1347744	1348796	-	-	YML015C	TAF11	KLMA_40598	BAO40622.1	350	transcription initiation factor TFIID subunit 11			
4	AP012216.1	1349236	1350837	-	-	YDR434W	GPI17	KLMA_40599	BAO40623.1	533	GPI transamidase component GPI17			
4	AP012216.1	1351191	1352015	+	-	YML014W	TRM9	KLMA_40600	BAO40624.1	274	tRNA (uracil-5-)-methyltransferase TRM9			
4	AP012216.1	1352397	1354265	+	-	YML013W	UBX2	KLMA_40601	BAO40625.1	622	UBX domain-containing protein 2			
4	AP012216.1	1355630	1356640	-	-	YDR432W	NPL3	KLMA_40602	BAO40626.1	336	heterogeneous nuclear ribonucleoprotein A3			
4	AP012216.1	1357406	1360360	+	-	YDR430C	CYM1	KLMA_40603	BAO40627.1	984	mitochondrial presequence protease			
4	AP012216.1	1360801	1361439	+	-	YML012W	ERV25	KLMA_40604	BAO40628.1	212	endoplasmic reticulum vesicle protein 25			
4	AP012216.1	1361510	1362037	-	-	YML011C	RAD33	KLMA_40605	BAO40629.1	175	DNA repair protein RAD33			
4	AP012216.1	1362397	1365489	+	-	YML010W	SPT5	KLMA_40606	BAO40630.1	1030	transcription elongation factor SPT5			
4	AP012216.1	1365703	1365918	-	-		-	KLMA_40607	BAO40631.1	71	54S ribosomal protein L39			
4	AP012216.1	1366523	1367335	+	-	YDR429C	TIF35	KLMA_40608	BAO40632.1	270	eukaryotic translation initiation factor 3 subunit G			
4	AP012216.1	1367766	1368950	-	-	YDR427W	RPN9	KLMA_40609	BAO40633.1	394	26S proteasome regulatory subunit RPN9			
4	AP012216.1	1369293	1371032	-	-	YDR425W	SNX41	KLMA_40610	BAO40634.1	579	sorting nexin-41			
4	AP012216.1	1371857	1373227	-	-		KIF1C	KLMA_40611	BAO40635.1	456	kinesin family protein			
4	AP012216.1	1373941	1375059	+	-	YGL211W	NCS6	KLMA_40612	BAO40636.1	372	cytoplasmic tRNA 2-thiolation protein 1			
4	AP012216.1	1375341	1377941	+	-	YER033C	ZRG8	KLMA_40613	BAO40637.1	866	zinc-regulated protein 8			
4	AP012216.1	1378022	1380889	-	-	YER032W	FIR1	KLMA_40614	BAO40638.1	955	factor interacting with REF2			
4	AP012216.1	1382044	1383003	+	-		-	KLMA_40632	BAQ55765.1	219	GTP-binding protein			
4	AP012216.1	1383253	1383747	-	-		-	KLMA_40615	BAO40639.1	164	histone H2A.Z-specific chaperone CHZ1			
4	AP012216.1	1384189	1384767	+	-	YER029C	SMB1	KLMA_40616	BAO40640.1	192	small nuclear ribonucleoprotein-associated protein B			
4	AP012216.1	1386052	1386786	+	-		-	KLMA_40617	BAO40641.1	244	putaive regulatory protein			
4	AP012216.1	1387208	1388701	+	-	YER027C	GAL83	KLMA_40618	BAO40642.1	497	SNF1 protein kinase subunit beta-3			
4	AP012216.1	1388941	1391247	-	-	YGL120C	PRP43	KLMA_40619	BAO40643.1	768	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43			
4	AP012216.1	1391716	1393374	+	-	YGL119W	COQ8	KLMA_40620	BAO40644.1	552	protein ABC1			
4	AP012216.1	1393496	1394107	-	-		-	KLMA_40621	BAO40645.1	203	hypothetical protein KLMA_40621			
4	AP012216.1	1394732	1395580	+	-		-	KLMA_40622	BAO40646.1	282	hypothetical protein KLMA_40622			
4	AP012216.1	1396561	1397781	+	-		-	KLMA_40623	BAO40647.1	406	delta(12) fatty acid desaturase			
4	AP012216.1	1399565	1400725	+	-		adh	KLMA_40624	BAO40648.1	386	alcohol dehydrogenase	gi_574142856_dbj_BAO40648.1_	adh_KLMA_40624	adh_KLMA_40624
4	AP012216.1	1401157	1402134	-	-	YGR144W	THI4	KLMA_40625	BAO40649.1	325	thiazole biosynthetic enzyme			
4	AP012216.1	1404300	1406510	+	-		-	KLMA_40626	BAO40650.1	736	flocculation protein FLO9			
4	AP012216.1	1407203	1409071	-	-	YCL073C	GEX1	KLMA_40627	BAO40651.1	622	siderophore iron transporter ARN1	gi_574142859_dbj_BAO40651.1_	GEX1_KLMA_40627	YCL073C
4	AP012216.1	1410968	1412002	+	-		-	KLMA_40628	BAO40652.1	344	NADPH-dependent methylglyoxal reductase GRE2			
4	AP012216.1	1412723	1413607	-	-		-	KLMA_40629	BAO40653.1	294	transposon Ty1-H Gag-Pol polyprotein			
4	AP012216.1	1415042	1419016	-	-		TY2B-GR2	KLMA_40630	BAO40654.1	1324	transposon Ty2-F/Ty2-GR2 Gag-Pol polyprotein			
4	AP012216.1	1419045	1420337	-	-		-	KLMA_40631	BAQ55766.1	430	hypothetical protein KLMA_40631			
5	AP012217.1	2277	3980	-	-		-	KLMA_50001	BAO40655.1	567	aminotriazole resistance protein	gi_574142864_dbj_BAO40655.1_	KLMA_50001	KLMA_50001
5	AP012217.1	4911	5405	-	-		-	KLMA_50002	BAO40656.1	164	choline-sulfatase conserved domain			
5	AP012217.1	5929	7221	+	-		-	KLMA_50003	BAO40657.1	430	hypothetical protein KLMA_50003			
5	AP012217.1	7250	11224	+	-		TY2B-GR1	KLMA_50004	BAO40658.1	1324	transposon Ty2-F/Ty2-GR2 Gag-Pol polyprotein			
5	AP012217.1	11933	12637	+	-	YIR038C	GTT1	KLMA_50005	BAO40659.1	234	glutathione S-transferase 1			
5	AP012217.1	13083	13505	-	-	YAL055W	PEX22	KLMA_50006	BAO40660.1	140	peroxisome assembly protein 22			
5	AP012217.1	13708	14829	+	-	YOR368W	RAD17	KLMA_50007	BAO40661.1	373	DNA damage checkpoint control protein RAD17			
5	AP012217.1	15029	15433	-	-	YOR369C	RPS12	KLMA_50008	BAO40662.1	134	40S ribosomal protein S12			
5	AP012217.1	16005	18386	-	-	YOR371C	GPB1	KLMA_50009	BAO40663.1	793	guanine nucleotide-binding protein subunit beta 1			
5	AP012217.1	18893	20566	-	-	YOR372C	NDD1	KLMA_50010	BAO40664.1	557	nuclear division defective protein 1			
5	AP012217.1	22305	25115	+	-	YOR373W	NUD1	KLMA_50011	BAO40665.1	936	protein NUD1			
5	AP012217.1	26187	27752	+	-	YOR374W	ALD4	KLMA_50012	BAO40666.1	521	potassium-activated aldehyde dehydrogenase	gi_574142875_dbj_BAO40666.1_	ALD4_KLMA_50012	YOR374W
5	AP012217.1	28194	30074	-	-		cal1	KLMA_50013	BAO40667.1	626	calnexin homolog			
5	AP012217.1	30437	31045	-	-	YAL059W	ECM1	KLMA_50014	BAO40668.1	202	protein ECM1			
5	AP012217.1	31447	32802	-	-	YAL060W	BDH1	KLMA_50016	BAO40670.1	451	(2R,3R)-2,3-butanediol dehydrogenase	gi_574142879_dbj_BAO40670.1_	BDH1_KLMA_50016	YAL060W
5	AP012217.1	33545	34693	-	-	YAL061W	BDH2	KLMA_50017	BAO40671.1	382	(2R,3R)-2,3-butanediol dehydrogenase	gi_574142880_dbj_BAO40671.1_	BDH2_KLMA_50017	YAL061W
5	AP012217.1	35521	37341	-	-		-	KLMA_50018	BAO40672.1	606	hypothetical protein KLMA_50018			
5	AP012217.1	37980	39365	-	-	YAL062W	GDH3	KLMA_50019	BAO40673.1	461	NADP-specific glutamate dehydrogenase 2	gi_574142882_dbj_BAO40673.1_	GDH3_KLMA_50019	YAL062W
5	AP012217.1	41204	43120	+	-	YOR381W	FRE3	KLMA_50020	BAO40674.1	638	ferric reductase transmembrane component 3	gi_574142883_dbj_BAO40674.1_	FRE3_KLMA_50020	YOR381W
5	AP012217.1	44010	45158	+	-		-	KLMA_50021	BAO40675.1	382	zinc-type alcohol dehydrogenase-like protein C2E1P3.01			
5	AP012217.1	46312	50424	+	-	YPL110C	GDE1	KLMA_50022	BAO40676.1	1370	glycerophosphodiester phosphodiesterase GDE1	gi_574142885_dbj_BAO40676.1_	GDE1_KLMA_50022	YPL110C
5	AP012217.1	50811	51215	-	-		-	KLMA_50023	BAO40677.1	134	hypothetical protein KLMA_50023			
5	AP012217.1	52497	53471	-	-	YPL111W	CAR1	KLMA_50024	BAO40678.1	324	arginase	gi_574142887_dbj_BAO40678.1_	CAR1_KLMA_50024	YPL111W
5	AP012217.1	54662	55855	+	-	YPL112C	PEX25	KLMA_50025	BAO40679.1	397	peroxisomal membrane protein PEX25			
5	AP012217.1	56219	56920	-	-	YOR194C	TOA1	KLMA_50026	BAO40680.1	233	transcription initiation factor IIA large subunit			
5	AP012217.1	57687	59600	+	-	YOR195W	SLK19	KLMA_50027	BAO40681.1	637	kinetochore protein SLK19			
5	AP012217.1	60161	61336	+	-		-	KLMA_50028	BAO40682.1	391	putative 2-hydroxyacid dehydrogenase YPL113C			
5	AP012217.1	61937	65167	+	-	YPL115C	BEM3	KLMA_50030	BAO40684.1	1076	GTPase-activating protein BEM3			
5	AP012217.1	65483	66601	-	-		-	KLMA_50031	BAO40685.1	372	lipoyl synthase	gi_574142894_dbj_BAO40685.1_	KLMA_50031	KLMA_50031
5	AP012217.1	70452	72116	+	-	YJL212C	HGT1	KLMA_50032	BAO40686.1	554	high-affinity glucose transporter	gi_574142895_dbj_BAO40686.1_	HGT1_KLMA_50032	YJL212C
5	AP012217.1	73062	75227	-	-	YPL116W	HOS3	KLMA_50033	BAO40687.1	721	histone deacetylase HOS3			
5	AP012217.1	76068	77348	+	-	YOR197W	MCA1	KLMA_50034	BAO40688.1	426	metacaspase-1			
5	AP012217.1	77711	79090	-	-	YOR198C	BFR1	KLMA_50035	BAO40689.1	459	nuclear segregation protein BFR1			
5	AP012217.1	79915	80751	+	-	YPL117C	IDI1	KLMA_50036	BAO40690.1	278	isopentenyl-diphosphate Delta-isomerase	gi_574142899_dbj_BAO40690.1_	IDI1_KLMA_50036	YPL117C
5	AP012217.1	81203	82402	-	-	YOR201C	MRM1	KLMA_50037	BAO40691.1	399	rRNA methyltransferase			
5	AP012217.1	82747	83412	+	-	YOR202W	HIS3	KLMA_50038	BAO40692.1	221	imidazoleglycerol-phosphate dehydratase	gi_574142901_dbj_BAO40692.1_	HIS3_KLMA_50038	YOR202W
5	AP012217.1	83617	84678	-	-		-	KLMA_50039	BAO40693.1	353	uncharacterized protein in HIS3 3\'region			
5	AP012217.1	85283	87028	-	-	YCL025C	AGP1	KLMA_50040	BAO40694.1	581	high-affinity glutamine permease	gi_574142903_dbj_BAO40694.1_	AGP1_KLMA_50040	YCL025C
5	AP012217.1	87951	89834	+	-	YOR204W	DED1	KLMA_50041	BAO40695.1	627	ATP-dependent RNA helicase DED1			
5	AP012217.1	90865	92355	-	-	YPL122C	TFB2	KLMA_50042	BAO40696.1	496	RNA polymerase II transcription factor B subunit 2			
5	AP012217.1	92905	96333	+	-	YOR207C	RET1	KLMA_50043	BAO40697.1	1142	DNA-directed RNA polymerase III subunit RPC2			
5	AP012217.1	96474	97130	-	-	YPL121C	MEI5	KLMA_50044	BAO40698.1	218	meiosis protein 5			
5	AP012217.1	97391	99520	-	-	YOR206W	NOC2	KLMA_50045	BAO40699.1	709	nucleolar complex protein 2			
5	AP012217.1	99858	101525	+	-	YOR205C	GEP3	KLMA_50046	BAO40700.1	555	mitochondrial protein FMP38			
5	AP012217.1	101825	103225	+	-	YPL120W	VPS30	KLMA_50047	BAO40701.1	466	vacuolar protein sorting-associated protein 30			
5	AP012217.1	103657	106221	+	-	YER070W	RNR1	KLMA_50048	BAO40702.1	854	ribonucleoside-diphosphate reductase large chain 1	gi_574142911_dbj_BAO40702.1_	RNR1_KLMA_50048	YER070W
5	AP012217.1	106411	108207	-	-	YOR192C	THI72	KLMA_50049	BAO40703.1	598	thiamine transporter THI72	gi_574142912_dbj_BAO40703.1_	THI72_KLMA_50049	YOR192C
5	AP012217.1	109036	110529	+	-	YBR263W	SHM1	KLMA_50050	BAO40704.1	497	serine hydroxymethyltransferase	gi_574142913_dbj_BAO40704.1_	SHM1_KLMA_50050	YBR263W
5	AP012217.1	110630	111262	-	-	YOR089C	VPS21	KLMA_50051	BAO40705.1	210	vacuolar protein sorting-associated protein 21			
5	AP012217.1	111647	116011	+	-	YBR275C	RIF1	KLMA_50052	BAO40706.1	1454	telomere length regulator protein RIF1			
5	AP012217.1	116070	117635	-	-	YBR274W	CHK1	KLMA_50053	BAO40707.1	521	serine/threonine-protein kinase CHK1			
5	AP012217.1	117968	119200	+	-	YBR273C	UBX7	KLMA_50054	BAO40708.1	410	UBX domain-containing protein 7			
5	AP012217.1	119385	120728	-	-		-	KLMA_50055	BAO40709.1	447	uncharacterized protein YJL049W			
5	AP012217.1	120994	122406	+	-	YBR272C	HSM3	KLMA_50056	BAO40710.1	470	DNA mismatch repair protein HSM3			
5	AP012217.1	122465	125674	-	-	YJL050W	MTR4	KLMA_50057	BAO40711.1	1069	ATP-dependent RNA helicase DOB1			
5	AP012217.1	126493	128340	-	-		-	KLMA_50058	BAO40712.1	615	uncharacterized protein IRC8			
5	AP012217.1	129818	130696	+	-	YDL025C	RTK1	KLMA_50059	BAO40713.1	292	probable serine/threonine-protein kinase			
5	AP012217.1	130689	131603	-	-	YJL053W	PEP8	KLMA_50060	BAO40714.1	304	vacuolar protein sorting-associated protein 26			
5	AP012217.1	131871	133271	-	-	YJL054W	TIM54	KLMA_50061	BAO40715.1	466	mitochondrial import inner membrane translocase subunit TIM54			
5	AP012217.1	136169	136669	-	-	YMR072W	ABF2	KLMA_50062	BAO40716.1	166	putative high mobility group protein B3-like protein			
5	AP012217.1	137536	138981	+	-	YJL057C	IKS1	KLMA_50063	BAO40717.1	481	probable serine/threonine-protein kinase IKS1			
5	AP012217.1	139164	139883	+	-	YJL058C	BIT61	KLMA_50064	BAO40718.1	239	target of rapamycin complex 2 subunit BIT61,HbrB super family conserved domain			
5	AP012217.1	139915	141099	-	-	YJL059W	BTN1	KLMA_50065	BAO40719.1	394	protein BTN1	gi_574142928_dbj_BAO40719.1_	BTN1_KLMA_50065	YJL059W
5	AP012217.1	141444	142229	+	-		-	KLMA_50066	BAO40720.1	261	hypothetical protein KLMA_50066			
5	AP012217.1	145857	147161	-	-	YJL060W	BNA3	KLMA_50067	BAO40721.1	434	probable kynurenine--oxoglutarate transaminase BNA3	gi_574142930_dbj_BAO40721.1_	BNA3_KLMA_50067	YJL060W
5	AP012217.1	148090	148488	+	-	YBR269C	FMP21	KLMA_50068	BAO40722.1	132	protein FMP21			
5	AP012217.1	148568	150628	-	-	YJL061W	NUP82	KLMA_50069	BAO40723.1	686	nucleoporin NUP82			
5	AP012217.1	150907	151203	-	-	YBR268W	MRPL37	KLMA_50070	BAO40724.1	98	54S ribosomal protein L37			
5	AP012217.1	151365	153734	-	-	YJL062W	LAS21	KLMA_50071	BAO40725.1	789	GPI ethanolamine phosphate transferase 2	gi_574142934_dbj_BAO40725.1_	LAS21_KLMA_50071	YJL062W
5	AP012217.1	154154	155404	-	-	YBR267W	REI1	KLMA_50072	BAO40726.1	416	pre-60S factor REI1			
5	AP012217.1	155731	156675	-	-	YBR265W	TSC10	KLMA_50073	BAO40727.1	314	3-ketodihydrosphingosine reductase TSC10	gi_574142936_dbj_BAO40727.1_	TSC10_KLMA_50073	YBR265W
5	AP012217.1	157008	157274	-	-		-	KLMA_50074	BAO40728.1	88	mitochondrial membrane protein YJL062W-A			
5	AP012217.1	162127	162846	+	-	YJL063C	MRPL8	KLMA_50075	BAO40729.1	239	54S ribosomal protein L8			
5	AP012217.1	163163	164230	+	-		cysB	KLMA_50076	BAO40730.1	355	cysteine synthase	gi_574142939_dbj_BAO40730.1_	cysB_KLMA_50076	cysB_KLMA_50076
5	AP012217.1	164428	166755	-	-	YBR276C	PPS1	KLMA_50077	BAO40731.1	775	dual specificity protein phosphatase PPS1			
5	AP012217.1	167631	168119	+	-	YBR278W	DPB3	KLMA_50078	BAO40732.1	162	DNA polymerase epsilon subunit C			
5	AP012217.1	168450	169154	+	-	YJL066C	MPM1	KLMA_50079	BAO40733.1	234	mitochondrial peculiar membrane protein 1			
5	AP012217.1	169753	171504	+	-	YJL172W	CPS1	KLMA_50080	BAO40734.1	583	putative carboxypeptidase YOL153C			
5	AP012217.1	171894	173117	+	-	YBR279W	PAF1	KLMA_50081	BAO40735.1	407	RNA polymerase II-associated protein 1			
5	AP012217.1	173497	174384	+	-		-	KLMA_50082	BAO40736.1	295	S-formylglutathione hydrolase	gi_574142945_dbj_BAO40736.1_	KLMA_50082	KLMA_50082
5	AP012217.1	174523	176334	-	-	YBR280C	SAF1	KLMA_50083	BAO40737.1	603	SCF-associated factor 1			
5	AP012217.1	176715	179324	-	-	YBR281C	DUG2	KLMA_50084	BAO40738.1	869	probable di- and tripeptidase DUG2	gi_574142947_dbj_BAO40738.1_	DUG2_KLMA_50084	YBR281C
5	AP012217.1	180158	181873	+	-	YJL069C	UTP18	KLMA_50085	BAO40739.1	571	U3 small nucleolar RNA-associated protein 18			
5	AP012217.1	182252	182689	+	-	YBR282W	MRPL27	KLMA_50086	BAO40740.1	145	54S ribosomal protein L27			
5	AP012217.1	183105	184723	-	-	YBR283C	SSH1	KLMA_50087	BAO40741.1	484	sec sixty-one protein homolog	gi_574142950_dbj_BAO40741.1_	SSH1_KLMA_50087	YBR283C
5	AP012217.1	185394	185678	+	-	YBR262C	AIM5	KLMA_50088	BAO40742.1	94	uncharacterized protein YBR262C			
5	AP012217.1	186034	186723	+	-	YBR261C	TAE1	KLMA_50089	BAO40743.1	229	methyltransferase-like protein YBR261C			
5	AP012217.1	187813	189966	+	-	YBR260C	RGD1	KLMA_50090	BAO40744.1	717	RHO GTPase-activating protein RGD1			
5	AP012217.1	190024	192135	-	-		-	KLMA_50091	BAO40745.1	703	COG5647 (Cullin			
5	AP012217.1	192345	194240	-	-		-	KLMA_50092	BAO40746.1	631	hypothetical protein KLMA_50092			
5	AP012217.1	194493	194876	+	-		-	KLMA_50093	BAO40747.1	127	COMPASS component SHG1			
5	AP012217.1	194878	195708	-	-	YBR257W	POP4	KLMA_50094	BAO40748.1	276	RNases MRP/P 32.9 kDa subunit			
5	AP012217.1	195976	197169	+	-	YJL046W	AIM22	KLMA_50095	BAO40749.1	397	putative lipoate-protein ligase A	gi_574142958_dbj_BAO40749.1_	AIM22_KLMA_50095	YJL046W
5	AP012217.1	197192	199129	-	-	YFR029W	PTR3	KLMA_50096	BAO40750.1	645	SPS-sensor component PTR3			
5	AP012217.1	199979	200839	+	-		-	KLMA_50097	BAO40751.1	286	hypothetical protein KLMA_50097			
5	AP012217.1	202326	205058	+	-		-	KLMA_50098	BAO40752.1	910	fungal_trans super family conserved domain			
5	AP012217.1	205573	206439	+	-	YOR340C	RPA43	KLMA_50099	BAO40753.1	288	DNA-directed RNA polymerase I subunit RPA43			
5	AP012217.1	206902	207771	+	-	YAL034W-A	MTW1	KLMA_50100	BAO40754.1	289	kinetochore-associated protein MTW1			
5	AP012217.1	208295	209638	-	-		-	KLMA_50101	BAO40755.1	447	SWIRM domain-containing protein YOR338W			
5	AP012217.1	211048	213192	-	-	YOR337W	TEA1	KLMA_50102	BAO40756.1	714	TY1 enhancer activator			
5	AP012217.1	213669	217421	-	-	YOR336W	KRE5	KLMA_50103	BAO40757.1	1250	killer toxin-resistance protein 5			
5	AP012217.1	217983	220853	+	-	YOR335C	ALA1	KLMA_50104	BAO40758.1	956	alanyl-tRNA synthetase	gi_574142967_dbj_BAO40758.1_	ALA1_KLMA_50104	YOR335C
5	AP012217.1	221308	221796	+	-	YAL033W	POP5	KLMA_50105	BAO40759.1	162	ribonucleases P/MRP protein subunit POP5			
5	AP012217.1	221837	223162	-	-	YAL032C	PRP45	KLMA_50106	BAO40760.1	441	pre-mRNA-processing protein 45			
5	AP012217.1	223385	225664	-	-	YAL031C	GIP4	KLMA_50107	BAO40761.1	759	GLC7-interacting protein 4			
5	AP012217.1	226036	227376	-	-	YOR334W	MRS2	KLMA_50108	BAO40762.1	446	mitochondrial inner membrane magnesium transporter mrs2			
5	AP012217.1	227761	228450	-	-	YOR332W	VMA4	KLMA_50109	BAO40763.1	229	v-type proton ATPase subunit E			
